geo_value,time_value,percent_covid_visits
co,2020-02-19,0.010299
ct,2020-02-19,0.002638
dc,2020-02-19,0.008231
de,2020-02-19,0.004721
fl,2020-02-19,0.002492
ga,2020-02-19,0.001209
hi,2020-02-19,0.010031
ia,2020-02-19,0.001763
id,2020-02-19,0.015652
il,2020-02-19,0.001366
in,2020-02-19,0.001431
ks,2020-02-19,0.007449
ky,2020-02-19,0.00145
la,2020-02-19,0.001778
ma,2020-02-19,0.00147
md,2020-02-19,0.001265
me,2020-02-19,0.003306
mi,2020-02-19,0.000996
mn,2020-02-19,0.00156
mo,2020-02-19,0.002118
ms,2020-02-19,0.003096
mt,2020-02-19,0.010331
nc,2020-02-19,0.001631
nd,2020-02-19,0.013795
ne,2020-02-19,0.003007
nh,2020-02-19,0.006813
nj,2020-02-19,0.002128
nm,2020-02-19,0.004664
nv,2020-02-19,0.004157
ny,2020-02-19,0.004982
oh,2020-02-19,0.000844
ok,2020-02-19,0.001838
or,2020-02-19,0.003781
pa,2020-02-19,0.000478
pr,2020-02-19,0.007758
ri,2020-02-19,0.006823
sc,2020-02-19,0.001358
sd,2020-02-19,0.008321
tn,2020-02-19,0.001494
tx,2020-02-19,0.001091
ut,2020-02-19,0.004848
va,2020-02-19,0.001008
vt,2020-02-19,0.012429
wa,2020-02-19,0.001588
wi,2020-02-19,0.001525
wv,2020-02-19,0.005576
wy,2020-02-19,0.022365
ak,2020-02-20,0.021861
al,2020-02-20,0.001745
ar,2020-02-20,0.002762
az,2020-02-20,0.000773
ca,2020-02-20,0.001556
co,2020-02-20,0.007441
ct,2020-02-20,0.002173
dc,2020-02-20,0.007313
de,2020-02-20,0.003984
fl,2020-02-20,0.001942
ga,2020-02-20,0.000992
hi,2020-02-20,0.008187
ia,2020-02-20,0.00207
id,2020-02-20,0.011796
il,2020-02-20,0.001242
in,2020-02-20,0.001274
ks,2020-02-20,0.005828
ky,2020-02-20,0.001886
la,2020-02-20,0.00143
ma,2020-02-20,0.001805
md,2020-02-20,0.000997
me,2020-02-20,0.002937
mi,2020-02-20,0.000767
mn,2020-02-20,0.001325
mo,2020-02-20,0.001687
ms,2020-02-20,0.002819
mt,2020-02-20,0.009149
nc,2020-02-20,0.001349
nd,2020-02-20,0.012127
ne,2020-02-20,0.002698
nh,2020-02-20,0.006103
nj,2020-02-20,0.001539
nm,2020-02-20,0.004223
nv,2020-02-20,0.003575
ny,2020-02-20,0.004126
oh,2020-02-20,0.000766
ok,2020-02-20,0.00168
or,2020-02-20,0.002982
pa,2020-02-20,0.000348
pr,2020-02-20,0.006775
ri,2020-02-20,0.006164
sc,2020-02-20,0.001222
sd,2020-02-20,0.00739
tn,2020-02-20,0.001029
tx,2020-02-20,0.001032
ut,2020-02-20,0.004301
va,2020-02-20,0.000886
vt,2020-02-20,0.011175
wa,2020-02-20,0.001313
wi,2020-02-20,0.001333
wv,2020-02-20,0.004704
wy,2020-02-20,0.020172
ak,2020-02-21,0.020002
al,2020-02-21,0.001654
ar,2020-02-21,0.002553
az,2020-02-21,0.000651
ca,2020-02-21,0.001209
co,2020-02-21,0.00626
ct,2020-02-21,0.00264
dc,2020-02-21,0.00664
de,2020-02-21,0.003651
fl,2020-02-21,0.001541
ga,2020-02-21,0.000862
hi,2020-02-21,0.006973
ia,2020-02-21,0.00234
id,2020-02-21,0.00924
il,2020-02-21,0.000913
in,2020-02-21,0.001192
ks,2020-02-21,0.004762
ky,2020-02-21,0.002235
la,2020-02-21,0.001207
ma,2020-02-21,0.001525
md,2020-02-21,0.001216
me,2020-02-21,0.002652
mi,2020-02-21,0.000609
mn,2020-02-21,0.001838
mo,2020-02-21,0.00213
ms,2020-02-21,0.002666
mt,2020-02-21,0.008455
nc,2020-02-21,0.001175
nd,2020-02-21,0.011099
ne,2020-02-21,0.002549
nh,2020-02-21,0.005618
nj,2020-02-21,0.001385
nm,2020-02-21,0.003949
nv,2020-02-21,0.004393
ny,2020-02-21,0.00365
oh,2020-02-21,0.000582
ok,2020-02-21,0.001581
or,2020-02-21,0.002399
pa,2020-02-21,0.00042
pr,2020-02-21,0.006186
ri,2020-02-21,0.005615
sc,2020-02-21,0.001155
sd,2020-02-21,0.006837
tn,2020-02-21,0.001185
tx,2020-02-21,0.001002
ut,2020-02-21,0.003962
va,2020-02-21,0.000825
vt,2020-02-21,0.010229
wa,2020-02-21,0.001577
wi,2020-02-21,0.001252
wv,2020-02-21,0.005615
wy,2020-02-21,0.01865
ak,2020-02-22,0.019184
al,2020-02-22,0.001632
ar,2020-02-22,0.002513
az,2020-02-22,0.000634
ca,2020-02-22,0.001269
co,2020-02-22,0.005517
ct,2020-02-22,0.002317
dc,2020-02-22,0.00632
de,2020-02-22,0.003583
fl,2020-02-22,0.001272
ga,2020-02-22,0.000786
hi,2020-02-22,0.006179
ia,2020-02-22,0.00261
id,2020-02-22,0.010136
il,2020-02-22,0.000946
in,2020-02-22,0.001159
ks,2020-02-22,0.003954
ky,2020-02-22,0.001994
la,2020-02-22,0.001614
ma,2020-02-22,0.00137
md,2020-02-22,0.001053
me,2020-02-22,0.002533
mi,2020-02-22,0.000517
mn,2020-02-22,0.001667
mo,2020-02-22,0.001869
ms,2020-02-22,0.00263
mt,2020-02-22,0.008443
nc,2020-02-22,0.00108
nd,2020-02-22,0.010737
ne,2020-02-22,0.002471
nh,2020-02-22,0.005489
nj,2020-02-22,0.001559
nm,2020-02-22,0.003866
nv,2020-02-22,0.005144
ny,2020-02-22,0.003636
oh,2020-02-22,0.000973
ok,2020-02-22,0.002395
or,2020-02-22,0.003379
pa,2020-02-22,0.000504
pr,2020-02-22,0.0059
ri,2020-02-22,0.005504
sc,2020-02-22,0.001164
sd,2020-02-22,0.006639
tn,2020-02-22,0.001396
tx,2020-02-22,0.001001
ut,2020-02-22,0.003865
va,2020-02-22,0.001224
vt,2020-02-22,0.010148
wa,2020-02-22,0.001842
wi,2020-02-22,0.001225
wv,2020-02-22,0.005009
wy,2020-02-22,0.018348
ak,2020-02-23,0.022835
al,2020-02-23,0.001963
ar,2020-02-23,0.003036
az,2020-02-23,0.001055
ca,2020-02-23,0.001206
co,2020-02-23,0.006107
ct,2020-02-23,0.003505
dc,2020-02-23,0.007525
de,2020-02-23,0.006005
fl,2020-02-23,0.001445
ga,2020-02-23,0.000926
hi,2020-02-23,0.006856
ia,2020-02-23,0.003354
id,2020-02-23,0.013621
il,2020-02-23,0.000889
in,2020-02-23,0.001396
ks,2020-02-23,0.004075
ky,2020-02-23,0.002197
la,2020-02-23,0.002395
ma,2020-02-23,0.001515
md,2020-02-23,0.001136
me,2020-02-23,0.00312
mi,2020-02-23,0.000578
mn,2020-02-23,0.00189
mo,2020-02-23,0.002044
ms,2020-02-23,0.003134
mt,2020-02-23,0.010512
nc,2020-02-23,0.001187
nd,2020-02-23,0.013498
ne,2020-02-23,0.00306
nh,2020-02-23,0.006716
nj,2020-02-23,0.001474
nm,2020-02-23,0.004503
nv,2020-02-23,0.005545
ny,2020-02-23,0.003241
oh,2020-02-23,0.000991
ok,2020-02-23,0.002754
or,2020-02-23,0.005235
pa,2020-02-23,0.000687
pr,2020-02-23,0.00672
ri,2020-02-23,0.006483
sc,2020-02-23,0.001413
sd,2020-02-23,0.008256
tn,2020-02-23,0.001981
tx,2020-02-23,0.001093
ut,2020-02-23,0.004665
va,2020-02-23,0.001386
vt,2020-02-23,0.012797
wa,2020-02-23,0.002548
wi,2020-02-23,0.001486
wv,2020-02-23,0.005477
wy,2020-02-23,0.022677
ak,2020-02-24,0.025836
al,2020-02-24,0.002501
ar,2020-02-24,0.003886
az,2020-02-24,0.001229
ca,2020-02-24,0.00192
co,2020-02-24,0.009846
ct,2020-02-24,0.004103
dc,2020-02-24,0.009551
de,2020-02-24,0.007169
fl,2020-02-24,0.001554
ga,2020-02-24,0.001164
hi,2020-02-24,0.008611
ia,2020-02-24,0.003522
id,2020-02-24,0.015018
il,2020-02-24,0.000906
in,2020-02-24,0.001781
ks,2020-02-24,0.004449
ky,2020-02-24,0.002519
la,2020-02-24,0.002725
ma,2020-02-24,0.001795
md,2020-02-24,0.001911
me,2020-02-24,0.004063
mi,2020-02-24,0.000746
mn,2020-02-24,0.002234
mo,2020-02-24,0.00238
ms,2020-02-24,0.003996
mt,2020-02-24,0.02012
nc,2020-02-24,0.001409
nd,2020-02-24,0.017715
ne,2020-02-24,0.004032
nh,2020-02-24,0.008711
nj,2020-02-24,0.001875
nm,2020-02-24,0.00552
nv,2020-02-24,0.00629
ny,2020-02-24,0.002896
oh,2020-02-24,0.001042
ok,2020-02-24,0.003304
or,2020-02-24,0.006888
pa,2020-02-24,0.000728
pr,2020-02-24,0.00869
ri,2020-02-24,0.0078
sc,2020-02-24,0.001809
sd,2020-02-24,0.01068
tn,2020-02-24,0.002198
tx,2020-02-24,0.001265
ut,2020-02-24,0.005937
va,2020-02-24,0.001655
vt,2020-02-24,0.016864
wa,2020-02-24,0.002879
wi,2020-02-24,0.001917
wv,2020-02-24,0.006266
wy,2020-02-24,0.027053
ak,2020-02-25,0.023466
al,2020-02-25,0.002148
ar,2020-02-25,0.003299
az,2020-02-25,0.001005
ca,2020-02-25,0.001756
co,2020-02-25,0.007966
ct,2020-02-25,0.003059
dc,2020-02-25,0.008014
de,2020-02-25,0.005861
fl,2020-02-25,0.000973
ga,2020-02-25,0.000995
hi,2020-02-25,0.007499
ia,2020-02-25,0.002703
id,2020-02-25,0.014034
il,2020-02-25,0.000947
in,2020-02-25,0.001495
ks,2020-02-25,0.003309
ky,2020-02-25,0.001929
la,2020-02-25,0.002214
ma,2020-02-25,0.001973
md,2020-02-25,0.001963
me,2020-02-25,0.003232
mi,2020-02-25,0.000625
mn,2020-02-25,0.001802
mo,2020-02-25,0.001867
ms,2020-02-25,0.003428
mt,2020-02-25,0.016168
nc,2020-02-25,0.001066
nd,2020-02-25,0.014691
ne,2020-02-25,0.003273
nh,2020-02-25,0.007592
nj,2020-02-25,0.001269
nm,2020-02-25,0.004928
nv,2020-02-25,0.004819
ny,2020-02-25,0.00302
oh,2020-02-25,0.000711
ok,2020-02-25,0.002678
or,2020-02-25,0.00509
pa,2020-02-25,0.000561
pr,2020-02-25,0.007403
ri,2020-02-25,0.006679
sc,2020-02-25,0.001507
sd,2020-02-25,0.008892
tn,2020-02-25,0.002185
tx,2020-02-25,0.001411
ut,2020-02-25,0.005056
va,2020-02-25,0.001332
vt,2020-02-25,0.014658
wa,2020-02-25,0.002151
wi,2020-02-25,0.001602
wv,2020-02-25,0.004777
wy,2020-02-25,0.023326
ak,2020-02-26,0.021875
al,2020-02-26,0.001969
ar,2020-02-26,0.002935
az,2020-02-26,0.000851
ca,2020-02-26,0.001294
co,2020-02-26,0.006729
ct,2020-02-26,0.002419
dc,2020-02-26,0.007033
de,2020-02-26,0.00504
fl,2020-02-26,0.000763
ga,2020-02-26,0.0009
hi,2020-02-26,0.006825
ia,2020-02-26,0.002151
id,2020-02-26,0.013533
il,2020-02-26,0.000735
in,2020-02-26,0.001344
ks,2020-02-26,0.003026
ky,2020-02-26,0.001564
la,2020-02-26,0.002115
ma,2020-02-26,0.001547
md,2020-02-26,0.002038
me,2020-02-26,0.002727
mi,2020-02-26,0.000555
mn,2020-02-26,0.001529
mo,2020-02-26,0.002418
ms,2020-02-26,0.003195
mt,2020-02-26,0.013646
nc,2020-02-26,0.000872
nd,2020-02-26,0.012765
ne,2020-02-26,0.002962
nh,2020-02-26,0.006851
nj,2020-02-26,0.001492
nm,2020-02-26,0.004491
nv,2020-02-26,0.003851
ny,2020-02-26,0.003596
oh,2020-02-26,0.000654
ok,2020-02-26,0.002301
or,2020-02-26,0.003712
pa,2020-02-26,0.000455
pr,2020-02-26,0.006666
ri,2020-02-26,0.005912
sc,2020-02-26,0.002008
sd,2020-02-26,0.012396
tn,2020-02-26,0.002214
tx,2020-02-26,0.001029
ut,2020-02-26,0.004525
va,2020-02-26,0.001141
vt,2020-02-26,0.012972
wa,2020-02-26,0.002655
wi,2020-02-26,0.001443
wv,2020-02-26,0.003873
wy,2020-02-26,0.021278
ak,2020-02-27,0.020229
al,2020-02-27,0.001785
ar,2020-02-27,0.002668
az,2020-02-27,0.001106
ca,2020-02-27,0.000944
co,2020-02-27,0.005795
ct,2020-02-27,0.001977
dc,2020-02-27,0.006338
de,2020-02-27,0.004419
fl,2020-02-27,0.00063
ga,2020-02-27,0.000818
hi,2020-02-27,0.006315
ia,2020-02-27,0.001719
id,2020-02-27,0.010443
il,2020-02-27,0.000588
in,2020-02-27,0.001256
ks,2020-02-27,0.003774
ky,2020-02-27,0.001308
la,2020-02-27,0.001645
ma,2020-02-27,0.001743
md,2020-02-27,0.002059
me,2020-02-27,0.002412
mi,2020-02-27,0.000525
mn,2020-02-27,0.00133
mo,2020-02-27,0.002055
ms,2020-02-27,0.004457
mt,2020-02-27,0.016368
nc,2020-02-27,0.000776
nd,2020-02-27,0.011552
ne,2020-02-27,0.002662
nh,2020-02-27,0.006333
nj,2020-02-27,0.001392
nm,2020-02-27,0.004154
nv,2020-02-27,0.003119
ny,2020-02-27,0.003768
oh,2020-02-27,0.000624
ok,2020-02-27,0.002007
or,2020-02-27,0.002817
pa,2020-02-27,0.000373
pr,2020-02-27,0.006061
ri,2020-02-27,0.008396
sc,2020-02-27,0.001747
sd,2020-02-27,0.010838
tn,2020-02-27,0.002694
tx,2020-02-27,0.000859
ut,2020-02-27,0.00411
va,2020-02-27,0.000992
vt,2020-02-27,0.011904
wa,2020-02-27,0.002091
wi,2020-02-27,0.001319
wv,2020-02-27,0.003253
wy,2020-02-27,0.019382
ak,2020-02-28,0.019269
al,2020-02-28,0.001669
ar,2020-02-28,0.002495
az,2020-02-28,0.000965
ca,2020-02-28,0.00117
co,2020-02-28,0.005135
ct,2020-02-28,0.001663
dc,2020-02-28,0.005846
de,2020-02-28,0.003969
fl,2020-02-28,0.000556
ga,2020-02-28,0.000769
hi,2020-02-28,0.005983
ia,2020-02-28,0.001982
id,2020-02-28,0.008302
il,2020-02-28,0.000491
in,2020-02-28,0.001762
ks,2020-02-28,0.003291
ky,2020-02-28,0.001738
la,2020-02-28,0.001324
ma,2020-02-28,0.001452
md,2020-02-28,0.002083
me,2020-02-28,0.002323
mi,2020-02-28,0.000498
mn,2020-02-28,0.001205
mo,2020-02-28,0.001791
ms,2020-02-28,0.003983
mt,2020-02-28,0.014184
nc,2020-02-28,0.000723
nd,2020-02-28,0.010707
ne,2020-02-28,0.002502
nh,2020-02-28,0.006072
nj,2020-02-28,0.001839
nm,2020-02-28,0.003911
nv,2020-02-28,0.002602
ny,2020-02-28,0.003514
oh,2020-02-28,0.000616
ok,2020-02-28,0.001793
or,2020-02-28,0.00217
pa,2020-02-28,0.000627
pr,2020-02-28,0.005712
ri,2020-02-28,0.007488
sc,2020-02-28,0.001555
sd,2020-02-28,0.00962
tn,2020-02-28,0.002192
tx,2020-02-28,0.000742
ut,2020-02-28,0.003833
va,2020-02-28,0.000889
vt,2020-02-28,0.011309
wa,2020-02-28,0.001662
wi,2020-02-28,0.001243
wv,2020-02-28,0.002934
wy,2020-02-28,0.018307
ak,2020-02-29,0.0187
al,2020-02-29,0.002515
ar,2020-02-29,0.00248
az,2020-02-29,0.000874
ca,2020-02-29,0.000912
co,2020-02-29,0.005639
ct,2020-02-29,0.002226
dc,2020-02-29,0.005656
de,2020-02-29,0.003721
fl,2020-02-29,0.0004
ga,2020-02-29,0.000751
hi,2020-02-29,0.005768
ia,2020-02-29,0.001669
id,2020-02-29,0.006997
il,2020-02-29,0.000677
in,2020-02-29,0.002269
ks,2020-02-29,0.002997
ky,2020-02-29,0.001554
la,2020-02-29,0.001742
ma,2020-02-29,0.00128
md,2020-02-29,0.001763
me,2020-02-29,0.002233
mi,2020-02-29,0.000489
mn,2020-02-29,0.001174
mo,2020-02-29,0.002314
ms,2020-02-29,0.00373
mt,2020-02-29,0.013024
nc,2020-02-29,0.000703
nd,2020-02-29,0.010544
ne,2020-02-29,0.00358
nh,2020-02-29,0.005977
nj,2020-02-29,0.001766
nm,2020-02-29,0.003856
nv,2020-02-29,0.002284
ny,2020-02-29,0.003154
oh,2020-02-29,0.000758
ok,2020-02-29,0.001691
or,2020-02-29,0.001722
pa,2020-02-29,0.000551
pr,2020-02-29,0.005591
ri,2020-02-29,0.007134
sc,2020-02-29,0.002073
sd,2020-02-29,0.008923
tn,2020-02-29,0.00185
tx,2020-02-29,0.000781
ut,2020-02-29,0.003775
va,2020-02-29,0.001681
vt,2020-02-29,0.011332
wa,2020-02-29,0.001381
wi,2020-02-29,0.001219
wv,2020-02-29,0.002919
wy,2020-02-29,0.018211
ak,2020-03-01,0.022118
al,2020-03-01,0.002815
ar,2020-03-01,0.002933
az,2020-03-01,0.000946
ca,2020-03-01,0.001176
co,2020-03-01,0.005284
ct,2020-03-01,0.002461
dc,2020-03-01,0.006751
de,2020-03-01,0.004306
fl,2020-03-01,0.000802
ga,2020-03-01,0.000871
hi,2020-03-01,0.006446
ia,2020-03-01,0.001656
id,2020-03-01,0.007182
il,2020-03-01,0.000993
in,2020-03-01,0.003251
ks,2020-03-01,0.005
ky,2020-03-01,0.002351
la,2020-03-01,0.001836
ma,2020-03-01,0.001275
md,2020-03-01,0.002239
me,2020-03-01,0.002743
mi,2020-03-01,0.000589
mn,2020-03-01,0.001388
mo,2020-03-01,0.002522
ms,2020-03-01,0.004109
mt,2020-03-01,0.014624
nc,2020-03-01,0.000826
nd,2020-03-01,0.013111
ne,2020-03-01,0.004215
nh,2020-03-01,0.007193
nj,2020-03-01,0.002002
nm,2020-03-01,0.004313
nv,2020-03-01,0.002502
ny,2020-03-01,0.003391
oh,2020-03-01,0.000918
ok,2020-03-01,0.001925
or,2020-03-01,0.002502
pa,2020-03-01,0.000724
pr,2020-03-01,0.006402
ri,2020-03-01,0.007912
sc,2020-03-01,0.002294
sd,2020-03-01,0.010249
tn,2020-03-01,0.00185
tx,2020-03-01,0.000983
ut,2020-03-01,0.004371
va,2020-03-01,0.001819
vt,2020-03-01,0.014344
wa,2020-03-01,0.001882
wi,2020-03-01,0.001458
wv,2020-03-01,0.004985
wy,2020-03-01,0.021388
ak,2020-03-02,0.027568
al,2020-03-02,0.003379
ar,2020-03-02,0.003605
az,2020-03-02,0.001073
ca,2020-03-02,0.001386
co,2020-03-02,0.006386
ct,2020-03-02,0.003982
dc,2020-03-02,0.008444
de,2020-03-02,0.004851
fl,2020-03-02,0.001559
ga,2020-03-02,0.001063
hi,2020-03-02,0.00807
ia,2020-03-02,0.002316
id,2020-03-02,0.007747
il,2020-03-02,0.002143
in,2020-03-02,0.003783
ks,2020-03-02,0.005743
ky,2020-03-02,0.002677
la,2020-03-02,0.002913
ma,2020-03-02,0.001269
md,2020-03-02,0.002995
me,2020-03-02,0.003582
mi,2020-03-02,0.000887
mn,2020-03-02,0.001698
mo,2020-03-02,0.002856
ms,2020-03-02,0.004818
mt,2020-03-02,0.014986
nc,2020-03-02,0.001429
nd,2020-03-02,0.017119
ne,2020-03-02,0.005223
nh,2020-03-02,0.00932
nj,2020-03-02,0.002404
nm,2020-03-02,0.005167
nv,2020-03-02,0.003062
ny,2020-03-02,0.004402
oh,2020-03-02,0.001146
ok,2020-03-02,0.002341
or,2020-03-02,0.00374
pa,2020-03-02,0.000682
pr,2020-03-02,0.00831
ri,2020-03-02,0.00905
sc,2020-03-02,0.003575
sd,2020-03-02,0.012399
tn,2020-03-02,0.002592
tx,2020-03-02,0.00129
ut,2020-03-02,0.005427
va,2020-03-02,0.00204
vt,2020-03-02,0.019075
wa,2020-03-02,0.002025
wi,2020-03-02,0.002683
wv,2020-03-02,0.005927
wy,2020-03-02,0.027253
ak,2020-03-03,0.02588
al,2020-03-03,0.002797
ar,2020-03-03,0.003063
az,2020-03-03,0.000899
ca,2020-03-03,0.001383
co,2020-03-03,0.005677
ct,2020-03-03,0.004191
dc,2020-03-03,0.007459
de,2020-03-03,0.004374
fl,2020-03-03,0.002008
ga,2020-03-03,0.000946
hi,2020-03-03,0.007576
ia,2020-03-03,0.002541
id,2020-03-03,0.006072
il,2020-03-03,0.001974
in,2020-03-03,0.003733
ks,2020-03-03,0.004593
ky,2020-03-03,0.002128
la,2020-03-03,0.00219
ma,2020-03-03,0.001057
md,2020-03-03,0.002699
me,2020-03-03,0.003044
mi,2020-03-03,0.001063
mn,2020-03-03,0.00152
mo,2020-03-03,0.00226
ms,2020-03-03,0.004007
mt,2020-03-03,0.011998
nc,2020-03-03,0.001656
nd,2020-03-03,0.014391
ne,2020-03-03,0.004133
nh,2020-03-03,0.007454
nj,2020-03-03,0.002324
nm,2020-03-03,0.004759
nv,2020-03-03,0.002744
ny,2020-03-03,0.00485
oh,2020-03-03,0.001311
ok,2020-03-03,0.00203
or,2020-03-03,0.003785
pa,2020-03-03,0.000717
pr,2020-03-03,0.008036
ri,2020-03-03,0.007667
sc,2020-03-03,0.002801
sd,2020-03-03,0.009863
tn,2020-03-03,0.002455
tx,2020-03-03,0.001184
ut,2020-03-03,0.004819
va,2020-03-03,0.001633
vt,2020-03-03,0.015574
wa,2020-03-03,0.002103
wi,2020-03-03,0.002233
wv,2020-03-03,0.004825
wy,2020-03-03,0.023587
ak,2020-03-04,0.036882
al,2020-03-04,0.002396
ar,2020-03-04,0.002751
az,2020-03-04,0.001164
ca,2020-03-04,0.001034
co,2020-03-04,0.005121
ct,2020-03-04,0.003422
dc,2020-03-04,0.00678
de,2020-03-04,0.00596
fl,2020-03-04,0.001854
ga,2020-03-04,0.001309
hi,2020-03-04,0.010764
ia,2020-03-04,0.002754
id,2020-03-04,0.005414
il,2020-03-04,0.002135
in,2020-03-04,0.003001
ks,2020-03-04,0.00385
ky,2020-03-04,0.002427
la,2020-03-04,0.002357
ma,2020-03-04,0.000907
md,2020-03-04,0.002515
me,2020-03-04,0.002664
mi,2020-03-04,0.000912
mn,2020-03-04,0.001387
mo,2020-03-04,0.002709
ms,2020-03-04,0.003486
mt,2020-03-04,0.010067
nc,2020-03-04,0.001409
nd,2020-03-04,0.012633
ne,2020-03-04,0.003539
nh,2020-03-04,0.006277
nj,2020-03-04,0.002606
nm,2020-03-04,0.004416
nv,2020-03-04,0.002527
ny,2020-03-04,0.004876
oh,2020-03-04,0.001576
ok,2020-03-04,0.00185
or,2020-03-04,0.004608
pa,2020-03-04,0.000591
pr,2020-03-04,0.00722
ri,2020-03-04,0.006607
sc,2020-03-04,0.002956
sd,2020-03-04,0.00822
tn,2020-03-04,0.002964
tx,2020-03-04,0.00112
ut,2020-03-04,0.004381
va,2020-03-04,0.001352
vt,2020-03-04,0.013179
wa,2020-03-04,0.001649
wi,2020-03-04,0.00195
wv,2020-03-04,0.005874
wy,2020-03-04,0.021552
ak,2020-03-05,0.045351
al,2020-03-05,0.002087
ar,2020-03-05,0.002543
az,2020-03-05,0.001369
ca,2020-03-05,0.00109
co,2020-03-05,0.005638
ct,2020-03-05,0.002832
dc,2020-03-05,0.006178
de,2020-03-05,0.005309
fl,2020-03-05,0.002136
ga,2020-03-05,0.001607
hi,2020-03-05,0.009774
ia,2020-03-05,0.002314
id,2020-03-05,0.004908
il,2020-03-05,0.001971
in,2020-03-05,0.002432
ks,2020-03-05,0.004727
ky,2020-03-05,0.002014
la,2020-03-05,0.001921
ma,2020-03-05,0.001234
md,2020-03-05,0.001936
me,2020-03-05,0.002433
mi,2020-03-05,0.000792
mn,2020-03-05,0.001283
mo,2020-03-05,0.002266
ms,2020-03-05,0.003121
mt,2020-03-05,0.008781
nc,2020-03-05,0.001201
nd,2020-03-05,0.011373
ne,2020-03-05,0.00303
nh,2020-03-05,0.005574
nj,2020-03-05,0.002512
nm,2020-03-05,0.004138
nv,2020-03-05,0.002326
ny,2020-03-05,0.004507
oh,2020-03-05,0.001222
ok,2020-03-05,0.001702
or,2020-03-05,0.00444
pa,2020-03-05,0.000641
pr,2020-03-05,0.006694
ri,2020-03-05,0.005927
sc,2020-03-05,0.0024
sd,2020-03-05,0.007194
tn,2020-03-05,0.003294
tx,2020-03-05,0.001073
ut,2020-03-05,0.004057
va,2020-03-05,0.002052
vt,2020-03-05,0.011553
wa,2020-03-05,0.001324
wi,2020-03-05,0.001715
wv,2020-03-05,0.004973
wy,2020-03-05,0.019869
ak,2020-03-06,0.039774
al,2020-03-06,0.001862
ar,2020-03-06,0.002409
az,2020-03-06,0.001188
ca,2020-03-06,0.001158
co,2020-03-06,0.005246
ct,2020-03-06,0.002377
dc,2020-03-06,0.005757
de,2020-03-06,0.004812
fl,2020-03-06,0.002492
ga,2020-03-06,0.001439
hi,2020-03-06,0.012308
ia,2020-03-06,0.002525
id,2020-03-06,0.006054
il,2020-03-06,0.001843
in,2020-03-06,0.001994
ks,2020-03-06,0.005475
ky,2020-03-06,0.001703
la,2020-03-06,0.001598
ma,2020-03-06,0.001095
md,2020-03-06,0.002288
me,2020-03-06,0.002262
mi,2020-03-06,0.000939
mn,2020-03-06,0.002446
mo,2020-03-06,0.00339
ms,2020-03-06,0.002858
mt,2020-03-06,0.008018
nc,2020-03-06,0.001046
nd,2020-03-06,0.01062
ne,2020-03-06,0.002727
nh,2020-03-06,0.005091
nj,2020-03-06,0.002705
nm,2020-03-06,0.003938
nv,2020-03-06,0.002214
ny,2020-03-06,0.004494
oh,2020-03-06,0.00107
ok,2020-03-06,0.001607
or,2020-03-06,0.004331
pa,2020-03-06,0.00098
pr,2020-03-06,0.006357
ri,2020-03-06,0.005335
sc,2020-03-06,0.001997
sd,2020-03-06,0.010024
tn,2020-03-06,0.003083
tx,2020-03-06,0.001043
ut,2020-03-06,0.003817
va,2020-03-06,0.002178
vt,2020-03-06,0.010467
wa,2020-03-06,0.001085
wi,2020-03-06,0.001553
wv,2020-03-06,0.005759
wy,2020-03-06,0.01879
ak,2020-03-07,0.035913
al,2020-03-07,0.001764
ar,2020-03-07,0.002406
az,2020-03-07,0.001416
ca,2020-03-07,0.001546
co,2020-03-07,0.005094
ct,2020-03-07,0.002862
dc,2020-03-07,0.005675
de,2020-03-07,0.004555
fl,2020-03-07,0.002432
ga,2020-03-07,0.001315
hi,2020-03-07,0.014597
ia,2020-03-07,0.002174
id,2020-03-07,0.005709
il,2020-03-07,0.001768
in,2020-03-07,0.002323
ks,2020-03-07,0.004865
ky,2020-03-07,0.002087
la,2020-03-07,0.001937
ma,2020-03-07,0.001024
md,2020-03-07,0.001883
me,2020-03-07,0.002217
mi,2020-03-07,0.001098
mn,2020-03-07,0.002248
mo,2020-03-07,0.002986
ms,2020-03-07,0.002789
mt,2020-03-07,0.008177
nc,2020-03-07,0.000948
nd,2020-03-07,0.010545
ne,2020-03-07,0.002542
nh,2020-03-07,0.004962
nj,2020-03-07,0.002689
nm,2020-03-07,0.003914
nv,2020-03-07,0.003117
ny,2020-03-07,0.004553
oh,2020-03-07,0.000979
ok,2020-03-07,0.001588
or,2020-03-07,0.004346
pa,2020-03-07,0.001002
pr,2020-03-07,0.00632
ri,2020-03-07,0.005245
sc,2020-03-07,0.001757
sd,2020-03-07,0.009251
tn,2020-03-07,0.002572
tx,2020-03-07,0.001266
ut,2020-03-07,0.003777
va,2020-03-07,0.002326
vt,2020-03-07,0.01018
wa,2020-03-07,0.000945
wi,2020-03-07,0.001457
wv,2020-03-07,0.005239
wy,2020-03-07,0.018827
ak,2020-03-08,0.039949
al,2020-03-08,0.002061
ar,2020-03-08,0.002941
az,2020-03-08,0.001529
ca,2020-03-08,0.001699
co,2020-03-08,0.005055
ct,2020-03-08,0.003133
dc,2020-03-08,0.006841
de,2020-03-08,0.005079
fl,2020-03-08,0.002717
ga,2020-03-08,0.001446
hi,2020-03-08,0.01536
ia,2020-03-08,0.00286
id,2020-03-08,0.006693
il,2020-03-08,0.002303
