geo_value,time_value,fb_illness
md,2020-04-23,0.4195345
me,2020-04-23,0.8213107
mi,2020-04-23,0.6162183
mn,2020-04-23,0.5838055
mo,2020-04-23,0.7269347
ms,2020-04-23,0.7137042
mt,2020-04-23,0.7474289
nc,2020-04-23,0.5117984
nd,2020-04-23,0.8547822
ne,2020-04-23,0.7851942
nh,2020-04-23,0.4923744
nj,2020-04-23,0.9056246
nm,2020-04-23,0.564573
nv,2020-04-23,0.9530825
ny,2020-04-23,0.9192005
oh,2020-04-23,0.691157
ok,2020-04-23,0.8296503
or,2020-04-23,0.8703847
pa,2020-04-23,0.5233688
ri,2020-04-23,0.5268409
sc,2020-04-23,0.557268
sd,2020-04-23,0.7966437
tn,2020-04-23,0.7638967
tx,2020-04-23,0.6537189
ut,2020-04-23,0.5462138
va,2020-04-23,0.5987205
vt,2020-04-23,0.2616755
wa,2020-04-23,0.4927138
wi,2020-04-23,0.8250912
wv,2020-04-23,0.4435677
wy,2020-04-23,0.5114051
ak,2020-04-24,0.7621511
al,2020-04-24,0.7839352
ar,2020-04-24,0.850443
az,2020-04-24,0.5640475
ca,2020-04-24,0.4537653
co,2020-04-24,0.7949451
ct,2020-04-24,0.6705648
dc,2020-04-24,0.3386023
de,2020-04-24,0.7100931
fl,2020-04-24,0.5732367
ga,2020-04-24,0.5782482
hi,2020-04-24,0.4435447
ia,2020-04-24,1.09305
id,2020-04-24,0.7622454
il,2020-04-24,0.5899391
in,2020-04-24,0.7262347
ks,2020-04-24,0.6874443
ky,2020-04-24,0.5648589
la,2020-04-24,0.7890847
ma,2020-04-24,0.685292
md,2020-04-24,0.4827216
me,2020-04-24,0.794486
mi,2020-04-24,0.6451342
mn,2020-04-24,0.5774007
mo,2020-04-24,0.6595878
ms,2020-04-24,0.6979406
mt,2020-04-24,0.7161371
nc,2020-04-24,0.4837823
nd,2020-04-24,0.7926606
ne,2020-04-24,0.7142186
nh,2020-04-24,0.4209952
nj,2020-04-24,0.8142431
nm,2020-04-24,0.6433526
nv,2020-04-24,0.8353215
ny,2020-04-24,0.876063
oh,2020-04-24,0.625596
ok,2020-04-24,0.8049074
or,2020-04-24,0.7369925
pa,2020-04-24,0.5631465
ri,2020-04-24,0.6419747
sc,2020-04-24,0.6008241
sd,2020-04-24,1.2128999
tn,2020-04-24,0.8539972
tx,2020-04-24,0.6092816
ut,2020-04-24,0.605734
va,2020-04-24,0.5232509
vt,2020-04-24,0.3098107
wa,2020-04-24,0.5405538
wi,2020-04-24,0.75068
wv,2020-04-24,0.4799634
wy,2020-04-24,0.4994231
ak,2020-04-25,0.8211574
al,2020-04-25,0.8693609
ar,2020-04-25,0.8034258
az,2020-04-25,0.5602511
ca,2020-04-25,0.4325818
co,2020-04-25,0.7792773
ct,2020-04-25,0.7196401
dc,2020-04-25,0.3129638
de,2020-04-25,0.6392794
fl,2020-04-25,0.5336698
ga,2020-04-25,0.5748527
hi,2020-04-25,0.5526698
ia,2020-04-25,0.8169432
id,2020-04-25,0.782462
il,2020-04-25,0.6111951
in,2020-04-25,0.7189209
ks,2020-04-25,0.6450724
ky,2020-04-25,0.5713679
la,2020-04-25,0.6655759
ma,2020-04-25,0.6982591
md,2020-04-25,0.4327433
me,2020-04-25,0.8612602
mi,2020-04-25,0.6208963
mn,2020-04-25,0.4790306
mo,2020-04-25,0.6223432
ms,2020-04-25,0.7073493
mt,2020-04-25,0.8478082
nc,2020-04-25,0.5084051
nd,2020-04-25,0.5674989
ne,2020-04-25,0.8452573
nh,2020-04-25,0.5090046
nj,2020-04-25,0.8332528
nm,2020-04-25,0.5217472
nv,2020-04-25,0.9687283
ny,2020-04-25,0.8734803
oh,2020-04-25,0.615393
ok,2020-04-25,0.8361184
or,2020-04-25,0.7732997
pa,2020-04-25,0.5872962
ri,2020-04-25,0.6591757
sc,2020-04-25,0.602823
sd,2020-04-25,0.9960757
tn,2020-04-25,0.8950524
tx,2020-04-25,0.6105316
ut,2020-04-25,0.5338911
va,2020-04-25,0.5700165
vt,2020-04-25,0.3387268
wa,2020-04-25,0.5532332
wi,2020-04-25,0.7099117
wv,2020-04-25,0.494176
wy,2020-04-25,0.6752609
ak,2020-04-26,0.8125636
al,2020-04-26,0.8444111
ar,2020-04-26,0.7789548
az,2020-04-26,0.6065198
ca,2020-04-26,0.4281061
co,2020-04-26,0.7507374
ct,2020-04-26,0.6523893
dc,2020-04-26,0.3627275
de,2020-04-26,0.45265
fl,2020-04-26,0.5330604
ga,2020-04-26,0.6305943
hi,2020-04-26,0.5305924
ia,2020-04-26,0.7796188
id,2020-04-26,0.7215909
il,2020-04-26,0.6019564
in,2020-04-26,0.7402189
ks,2020-04-26,0.70181
ky,2020-04-26,0.6069923
la,2020-04-26,0.5622968
ma,2020-04-26,0.6938056
md,2020-04-26,0.5193048
me,2020-04-26,0.8693908
mi,2020-04-26,0.6196083
mn,2020-04-26,0.5041342
mo,2020-04-26,0.6302641
ms,2020-04-26,0.868334
mt,2020-04-26,0.7806557
nc,2020-04-26,0.5006254
nd,2020-04-26,0.5682431
ne,2020-04-26,0.5854835
nh,2020-04-26,0.5785275
nj,2020-04-26,0.8604742
nm,2020-04-26,0.3291477
nv,2020-04-26,0.8817559
ny,2020-04-26,0.8310991
oh,2020-04-26,0.5822379
ok,2020-04-26,0.818794
or,2020-04-26,0.6246809
pa,2020-04-26,0.5743505
ri,2020-04-26,0.5337861
sc,2020-04-26,0.6592882
sd,2020-04-26,0.9695155
tn,2020-04-26,0.8927565
tx,2020-04-26,0.5888888
ut,2020-04-26,0.4988181
va,2020-04-26,0.6256942
vt,2020-04-26,0.3486017
wa,2020-04-26,0.5416807
wi,2020-04-26,0.7081602
wv,2020-04-26,0.5026459
wy,2020-04-26,0.7633056
ak,2020-04-27,0.8368026
al,2020-04-27,0.858635
ar,2020-04-27,0.8057731
az,2020-04-27,0.581909
ca,2020-04-27,0.4071682
co,2020-04-27,0.7746404
ct,2020-04-27,0.571677
dc,2020-04-27,0.2404382
de,2020-04-27,0.5859259
fl,2020-04-27,0.5391872
ga,2020-04-27,0.5337575
hi,2020-04-27,0.3734829
ia,2020-04-27,0.7094268
id,2020-04-27,0.7690484
il,2020-04-27,0.5687383
in,2020-04-27,0.6873213
ks,2020-04-27,0.6812413
ky,2020-04-27,0.5941858
la,2020-04-27,0.5477289
ma,2020-04-27,0.6151405
md,2020-04-27,0.5542283
me,2020-04-27,0.7215119
mi,2020-04-27,0.5723475
mn,2020-04-27,0.4688009
mo,2020-04-27,0.6197104
ms,2020-04-27,0.6167697
mt,2020-04-27,0.7079146
nc,2020-04-27,0.5383175
nd,2020-04-27,0.4784119
ne,2020-04-27,0.5798897
nh,2020-04-27,0.5051527
nj,2020-04-27,0.8249236
nm,2020-04-27,0.441388
nv,2020-04-27,0.7649656
ny,2020-04-27,0.7160489
oh,2020-04-27,0.6047852
ok,2020-04-27,0.7612118
or,2020-04-27,0.5860478
pa,2020-04-27,0.568934
pr,2020-04-27,1.1646826
ri,2020-04-27,0.3772756
sc,2020-04-27,0.647714
sd,2020-04-27,1.1053738
tn,2020-04-27,0.9362402
tx,2020-04-27,0.5664612
ut,2020-04-27,0.5147721
va,2020-04-27,0.5995001
vt,2020-04-27,0.3950062
wa,2020-04-27,0.4987592
wi,2020-04-27,0.6502844
wv,2020-04-27,0.5801546
wy,2020-04-27,0.835857
ak,2020-04-28,0.6090373
al,2020-04-28,0.6506145
ar,2020-04-28,0.7828642
az,2020-04-28,0.6057011
ca,2020-04-28,0.4148564
co,2020-04-28,0.7300583
ct,2020-04-28,0.4780031
dc,2020-04-28,0.308165
de,2020-04-28,0.5989253
fl,2020-04-28,0.5503892
ga,2020-04-28,0.5072613
hi,2020-04-28,0.4136873
ia,2020-04-28,0.6655118
id,2020-04-28,0.6380919
il,2020-04-28,0.5587254
in,2020-04-28,0.6499419
ks,2020-04-28,0.7278283
ky,2020-04-28,0.5577723
la,2020-04-28,0.6119407
ma,2020-04-28,0.5785546
md,2020-04-28,0.563784
me,2020-04-28,0.7622058
mi,2020-04-28,0.5784086
mn,2020-04-28,0.4339747
mo,2020-04-28,0.527723
ms,2020-04-28,0.5924724
mt,2020-04-28,0.6647432
nc,2020-04-28,0.5213615
nd,2020-04-28,0.5770026
ne,2020-04-28,0.5176518
nh,2020-04-28,0.5830851
nj,2020-04-28,0.7877199
nm,2020-04-28,0.5268578
nv,2020-04-28,0.6619629
ny,2020-04-28,0.6855502
oh,2020-04-28,0.6232851
ok,2020-04-28,0.5839755
or,2020-04-28,0.5637388
pa,2020-04-28,0.5784337
pr,2020-04-28,0.271277
ri,2020-04-28,0.3899034
sc,2020-04-28,0.5346588
sd,2020-04-28,1.1133541
tn,2020-04-28,0.8493635
tx,2020-04-28,0.5368226
ut,2020-04-28,0.5912752
va,2020-04-28,0.6112207
vt,2020-04-28,0.3393269
wa,2020-04-28,0.4988826
wi,2020-04-28,0.6631657
wv,2020-04-28,0.5330644
wy,2020-04-28,0.776436
ak,2020-04-29,0.5439255
al,2020-04-29,0.7765545
ar,2020-04-29,0.8999073
az,2020-04-29,0.6070025
ca,2020-04-29,0.4405316
co,2020-04-29,0.6672289
ct,2020-04-29,0.5245021
dc,2020-04-29,0.1618013
de,2020-04-29,0.4888719
fl,2020-04-29,0.5324778
ga,2020-04-29,0.5235505
hi,2020-04-29,0.356084
ia,2020-04-29,0.5118136
id,2020-04-29,0.5947454
il,2020-04-29,0.5523446
in,2020-04-29,0.6924171
ks,2020-04-29,0.4797092
ky,2020-04-29,0.5018886
la,2020-04-29,0.6399114
ma,2020-04-29,0.5675993
md,2020-04-29,0.4974726
me,2020-04-29,0.7402656
mi,2020-04-29,0.4897607
mn,2020-04-29,0.4700317
mo,2020-04-29,0.5794868
ms,2020-04-29,0.5733488
mt,2020-04-29,0.9327845
nc,2020-04-29,0.534729
nd,2020-04-29,0.5499741
ne,2020-04-29,0.5198597
nh,2020-04-29,0.5079619
nj,2020-04-29,0.7531654
nm,2020-04-29,0.5764075
nv,2020-04-29,0.5693148
ny,2020-04-29,0.7064271
oh,2020-04-29,0.5895329
ok,2020-04-29,0.6360416
or,2020-04-29,0.5404536
pa,2020-04-29,0.5616208
pr,2020-04-29,0.266861
ri,2020-04-29,0.5384377
sc,2020-04-29,0.5319944
sd,2020-04-29,1.1119648
tn,2020-04-29,0.8761066
tx,2020-04-29,0.5011381
ut,2020-04-29,0.5357421
va,2020-04-29,0.5151554
vt,2020-04-29,0.4192324
wa,2020-04-29,0.4792253
wi,2020-04-29,0.6373332
wv,2020-04-29,0.5257032
wy,2020-04-29,0.783288
ak,2020-04-30,0.5333111
al,2020-04-30,0.8191639
ar,2020-04-30,0.7983089
az,2020-04-30,0.6388285
ca,2020-04-30,0.4342711
co,2020-04-30,0.6379885
ct,2020-04-30,0.6028329
dc,2020-04-30,0.2939
de,2020-04-30,0.5396584
fl,2020-04-30,0.5133789
ga,2020-04-30,0.5043355
hi,2020-04-30,0.3231456
ia,2020-04-30,0.485276
id,2020-04-30,0.619434
il,2020-04-30,0.5999397
in,2020-04-30,0.6836235
ks,2020-04-30,0.4777321
ky,2020-04-30,0.5158089
la,2020-04-30,0.5586674
ma,2020-04-30,0.4902167
md,2020-04-30,0.5905061
me,2020-04-30,0.6636421
mi,2020-04-30,0.4848693
mn,2020-04-30,0.5354227
mo,2020-04-30,0.4437005
ms,2020-04-30,0.4943295
mt,2020-04-30,0.7669993
nc,2020-04-30,0.5389074
nd,2020-04-30,0.4496252
ne,2020-04-30,0.5093571
nh,2020-04-30,0.4903114
nj,2020-04-30,0.7258072
nm,2020-04-30,0.6549071
nv,2020-04-30,0.502009
ny,2020-04-30,0.6834498
oh,2020-04-30,0.5899623
ok,2020-04-30,0.6152586
or,2020-04-30,0.500988
pa,2020-04-30,0.5012795
ri,2020-04-30,0.5155872
sc,2020-04-30,0.4949972
sd,2020-04-30,1.080443
tn,2020-04-30,0.7885109
tx,2020-04-30,0.4649679
ut,2020-04-30,0.5108284
va,2020-04-30,0.5039268
vt,2020-04-30,0.4309703
wa,2020-04-30,0.5588497
wi,2020-04-30,0.5084285
wv,2020-04-30,0.4496142
wy,2020-04-30,0.6854828
ak,2020-05-01,0.3661909
al,2020-05-01,0.776402
ar,2020-05-01,0.7065584
az,2020-05-01,0.6025853
ca,2020-05-01,0.4139045
co,2020-05-01,0.5984794
ct,2020-05-01,0.5692032
dc,2020-05-01,0.4422224
de,2020-05-01,0.6197085
fl,2020-05-01,0.5222666
ga,2020-05-01,0.5313599
hi,2020-05-01,0.3775968
ia,2020-05-01,0.5039757
id,2020-05-01,0.6059804
il,2020-05-01,0.5916892
in,2020-05-01,0.62408
ks,2020-05-01,0.5043304
ky,2020-05-01,0.4774877
la,2020-05-01,0.5775096
ma,2020-05-01,0.4245436
md,2020-05-01,0.5386004
me,2020-05-01,0.654325
mi,2020-05-01,0.4509759
mn,2020-05-01,0.4775394
mo,2020-05-01,0.4911155
ms,2020-05-01,0.5304452
mt,2020-05-01,0.8708454
nc,2020-05-01,0.5449353
nd,2020-05-01,0.5190104
ne,2020-05-01,0.4706807
nh,2020-05-01,0.5890267
nj,2020-05-01,0.6993161
nm,2020-05-01,0.6841047
nv,2020-05-01,0.6485903
ny,2020-05-01,0.6664958
oh,2020-05-01,0.6121321
ok,2020-05-01,0.5919691
or,2020-05-01,0.4714276
pa,2020-05-01,0.4437645
ri,2020-05-01,0.4102167
sc,2020-05-01,0.4630133
sd,2020-05-01,0.6784775
tn,2020-05-01,0.7287637
tx,2020-05-01,0.4623747
ut,2020-05-01,0.4921342
va,2020-05-01,0.5183881
vt,2020-05-01,0.3534185
wa,2020-05-01,0.4969162
wi,2020-05-01,0.4441861
wv,2020-05-01,0.4575147
wy,2020-05-01,0.6555074
ak,2020-05-02,0.3677747
al,2020-05-02,0.6536743
ar,2020-05-02,0.7005385
az,2020-05-02,0.5849904
ca,2020-05-02,0.3942026
co,2020-05-02,0.5652398
ct,2020-05-02,0.4906965
dc,2020-05-02,0.4521908
de,2020-05-02,0.6313459
fl,2020-05-02,0.4905469
ga,2020-05-02,0.5771315
hi,2020-05-02,0.2331129
ia,2020-05-02,0.5630116
id,2020-05-02,0.5204609
il,2020-05-02,0.6145443
in,2020-05-02,0.5908537
ks,2020-05-02,0.5310426
ky,2020-05-02,0.4723818
la,2020-05-02,0.5167247
ma,2020-05-02,0.3965634
md,2020-05-02,0.5438072
me,2020-05-02,0.5208827
mi,2020-05-02,0.453099
mn,2020-05-02,0.488151
mo,2020-05-02,0.44311
ms,2020-05-02,0.5254413
mt,2020-05-02,0.7906868
nc,2020-05-02,0.5231735
nd,2020-05-02,0.5354667
ne,2020-05-02,0.3621955
nh,2020-05-02,0.5317836
nj,2020-05-02,0.6783875
nm,2020-05-02,0.6871183
nv,2020-05-02,0.4906963
ny,2020-05-02,0.6204154
oh,2020-05-02,0.5690938
ok,2020-05-02,0.5549752
or,2020-05-02,0.4560674
pa,2020-05-02,0.4316833
ri,2020-05-02,0.3968229
sc,2020-05-02,0.4311584
sd,2020-05-02,0.6391984
tn,2020-05-02,0.6639914
tx,2020-05-02,0.4599531
ut,2020-05-02,0.6076013
va,2020-05-02,0.4802213
vt,2020-05-02,0.4493079
wa,2020-05-02,0.4731163
wi,2020-05-02,0.3644339
wv,2020-05-02,0.4467437
wy,2020-05-02,0.6080177
ak,2020-05-03,0.462249
al,2020-05-03,0.6393503
ar,2020-05-03,0.7007987
az,2020-05-03,0.477368
ca,2020-05-03,0.3875032
co,2020-05-03,0.5722383
ct,2020-05-03,0.4961364
dc,2020-05-03,0.4282189
de,2020-05-03,0.6010674
fl,2020-05-03,0.4487647
ga,2020-05-03,0.5223594
hi,2020-05-03,0.4443259
ia,2020-05-03,0.5153858
id,2020-05-03,0.5700855
il,2020-05-03,0.5929335
in,2020-05-03,0.619111
ks,2020-05-03,0.5264859
ky,2020-05-03,0.4739834
la,2020-05-03,0.5022939
ma,2020-05-03,0.3826276
md,2020-05-03,0.5783607
me,2020-05-03,0.3792429
mi,2020-05-03,0.4461142
mn,2020-05-03,0.4254981
mo,2020-05-03,0.6123586
ms,2020-05-03,0.4091408
mt,2020-05-03,0.8280487
nc,2020-05-03,0.5245226
nd,2020-05-03,0.518096
ne,2020-05-03,0.3508328
nh,2020-05-03,0.5118856
nj,2020-05-03,0.7076312
nm,2020-05-03,0.8904851
nv,2020-05-03,0.446019
ny,2020-05-03,0.6043833
oh,2020-05-03,0.5465513
ok,2020-05-03,0.4809277
or,2020-05-03,0.584977
pa,2020-05-03,0.4466623
ri,2020-05-03,0.4691587
sc,2020-05-03,0.3686621
sd,2020-05-03,0.6736566
tn,2020-05-03,0.6713499
tx,2020-05-03,0.5120546
ut,2020-05-03,0.5544665
va,2020-05-03,0.479405
vt,2020-05-03,0.6341555
wa,2020-05-03,0.4639948
wi,2020-05-03,0.4015753
wv,2020-05-03,0.4222082
wy,2020-05-03,0.6761942
ak,2020-05-04,0.315342
al,2020-05-04,0.658593
ar,2020-05-04,0.6687453
az,2020-05-04,0.4840821
ca,2020-05-04,0.3718976
co,2020-05-04,0.5153128
ct,2020-05-04,0.5482806
dc,2020-05-04,0.4250585
de,2020-05-04,0.4671371
fl,2020-05-04,0.4037918
ga,2020-05-04,0.5896485
hi,2020-05-04,0.3726472
ia,2020-05-04,0.5559214
id,2020-05-04,0.6074807
il,2020-05-04,0.6049074
in,2020-05-04,0.6373393
ks,2020-05-04,0.5427253
ky,2020-05-04,0.4266668
la,2020-05-04,0.5401645
ma,2020-05-04,0.3817068
md,2020-05-04,0.6258039
me,2020-05-04,0.4209836
mi,2020-05-04,0.432906
mn,2020-05-04,0.5795691
mo,2020-05-04,0.5991959
ms,2020-05-04,0.478017
mt,2020-05-04,0.8718142
nc,2020-05-04,0.4959777
nd,2020-05-04,0.5513655
ne,2020-05-04,0.3223593
nh,2020-05-04,0.514967
nj,2020-05-04,0.7002845
nm,2020-05-04,0.870717
nv,2020-05-04,0.4698613
ny,2020-05-04,0.558716
oh,2020-05-04,0.5026754
ok,2020-05-04,0.4596419
or,2020-05-04,0.5678896
pa,2020-05-04,0.3870312
ri,2020-05-04,0.4804274
sc,2020-05-04,0.417744
sd,2020-05-04,0.4915283
tn,2020-05-04,0.5895866
tx,2020-05-04,0.5069223
ut,2020-05-04,0.5377624
va,2020-05-04,0.4716836
vt,2020-05-04,0.6919811
wa,2020-05-04,0.4986368
wi,2020-05-04,0.4695466
wv,2020-05-04,0.3801847
wy,2020-05-04,0.7292198
ak,2020-05-05,0.3244316
al,2020-05-05,0.7264256
ar,2020-05-05,0.6817299
az,2020-05-05,0.4801822
ca,2020-05-05,0.346424
co,2020-05-05,0.5761585
ct,2020-05-05,0.5183536
dc,2020-05-05,0.34525
de,2020-05-05,0.444128
fl,2020-05-05,0.3807706
ga,2020-05-05,0.5730936
hi,2020-05-05,0.3249815
ia,2020-05-05,0.5325274
id,2020-05-05,0.7002114
il,2020-05-05,0.5972663
in,2020-05-05,0.6176339
ks,2020-05-05,0.4513255
ky,2020-05-05,0.491893
la,2020-05-05,0.5618886
ma,2020-05-05,0.403527
md,2020-05-05,0.5822883
me,2020-05-05,0.3311987
mi,2020-05-05,0.4244967
mn,2020-05-05,0.5632338
mo,2020-05-05,0.5673602
ms,2020-05-05,0.5052086
mt,2020-05-05,0.7661478
nc,2020-05-05,0.5191342
nd,2020-05-05,0.3168935
ne,2020-05-05,0.3673202
nh,2020-05-05,0.5473299
nj,2020-05-05,0.6137843
nm,2020-05-05,0.7528012
nv,2020-05-05,0.4998483
ny,2020-05-05,0.5490228
oh,2020-05-05,0.4884379
ok,2020-05-05,0.4752316
or,2020-05-05,0.4978202
pa,2020-05-05,0.3743095
ri,2020-05-05,0.4076831
sc,2020-05-05,0.3604605
sd,2020-05-05,0.4716286
tn,2020-05-05,0.6522113
tx,2020-05-05,0.491592
ut,2020-05-05,0.4537701
va,2020-05-05,0.4770624
vt,2020-05-05,0.7176734
wa,2020-05-05,0.4870174
wi,2020-05-05,0.470522
wv,2020-05-05,0.3237014
wy,2020-05-05,0.6807843
ak,2020-05-06,0.3405441
al,2020-05-06,0.7030396
ar,2020-05-06,0.6303605
az,2020-05-06,0.5095419
ca,2020-05-06,0.3501477
co,2020-05-06,0.6082482
ct,2020-05-06,0.444902
dc,2020-05-06,0.3349443
de,2020-05-06,0.4281852
fl,2020-05-06,0.3807797
ga,2020-05-06,0.576766
hi,2020-05-06,0.3264133
ia,2020-05-06,0.5478742
id,2020-05-06,0.6499907
il,2020-05-06,0.5758249
in,2020-05-06,0.6185111
ks,2020-05-06,0.4421759
ky,2020-05-06,0.5094667
la,2020-05-06,0.5422835
ma,2020-05-06,0.3631745
md,2020-05-06,0.6338716
me,2020-05-06,0.2903064
mi,2020-05-06,0.4345186
mn,2020-05-06,0.5571575
mo,2020-05-06,0.553774
ms,2020-05-06,0.5920196
mt,2020-05-06,0.516169
nc,2020-05-06,0.5144133
nd,2020-05-06,0.3112746
ne,2020-05-06,0.3872909
nh,2020-05-06,0.6146488
nj,2020-05-06,0.6086213
nm,2020-05-06,0.9172935
nv,2020-05-06,0.5311615
ny,2020-05-06,0.5089013
oh,2020-05-06,0.4679535
ok,2020-05-06,0.4225199
or,2020-05-06,0.4983475
pa,2020-05-06,0.3895818
ri,2020-05-06,0.3821972
sc,2020-05-06,0.3975957
sd,2020-05-06,0.4380136
tn,2020-05-06,0.5740576
tx,2020-05-06,0.4791688
ut,2020-05-06,0.4586385
va,2020-05-06,0.4408364
vt,2020-05-06,0.643122
wa,2020-05-06,0.4640586
wi,2020-05-06,0.4245372
wv,2020-05-06,0.4422864
wy,2020-05-06,1.470367
ak,2020-05-07,0.5458795
al,2020-05-07,0.6622448
ar,2020-05-07,0.6951823
az,2020-05-07,0.4887031
ca,2020-05-07,0.3487599
co,2020-05-07,0.5798651
ct,2020-05-07,0.419568
dc,2020-05-07,0.3898482
de,2020-05-07,0.3326165
fl,2020-05-07,0.3781193
ga,2020-05-07,0.5743014
hi,2020-05-07,0.3981639
ia,2020-05-07,0.5691364
id,2020-05-07,0.6211211
il,2020-05-07,0.5663778
in,2020-05-07,0.6514409
ks,2020-05-07,0.4311182
ky,2020-05-07,0.4499126
la,2020-05-07,0.6370709
ma,2020-05-07,0.3734133
md,2020-05-07,0.5662859
me,2020-05-07,0.3832499
mi,2020-05-07,0.4069748
mn,2020-05-07,0.5556918
mo,2020-05-07,0.5563042
ms,2020-05-07,0.6231096
mt,2020-05-07,0.444728
nc,2020-05-07,0.5281899
nd,2020-05-07,0.3528441
ne,2020-05-07,0.4061578
nh,2020-05-07,0.5885153
nj,2020-05-07,0.6512546
nm,2020-05-07,0.8786579
nv,2020-05-07,0.5496337
ny,2020-05-07,0.4943958
oh,2020-05-07,0.4698141
ok,2020-05-07,0.4350968
or,2020-05-07,0.503117
pa,2020-05-07,0.3623177
ri,2020-05-07,0.3531173
sc,2020-05-07,0.4155395
sd,2020-05-07,0.4119322
tn,2020-05-07,0.5468688
tx,2020-05-07,0.4799597
ut,2020-05-07,0.4170205
va,2020-05-07,0.4415664
vt,2020-05-07,0.6117547
wa,2020-05-07,0.3924649
wi,2020-05-07,0.4204216
wv,2020-05-07,0.4550973
wy,2020-05-07,1.4918211
ak,2020-05-08,0.4699405
al,2020-05-08,0.7127224
ar,2020-05-08,0.6985153
az,2020-05-08,0.4717698
ca,2020-05-08,0.3502263
co,2020-05-08,0.7232189
ct,2020-05-08,0.4076698
dc,2020-05-08,0.5378613
de,2020-05-08,0.2312295
fl,2020-05-08,0.3479618
ga,2020-05-08,0.5477848
hi,2020-05-08,0.345663
ia,2020-05-08,0.6903271
id,2020-05-08,0.6368809
il,2020-05-08,0.5155393
in,2020-05-08,0.7541477
ks,2020-05-08,0.3610588
ky,2020-05-08,0.4287949
la,2020-05-08,0.6748474
ma,2020-05-08,0.4247776
md,2020-05-08,0.5734823
me,2020-05-08,0.3735014
mi,2020-05-08,0.4388419
mn,2020-05-08,0.5692582
mo,2020-05-08,0.4448747
ms,2020-05-08,0.6311111
mt,2020-05-08,0.2921796
nc,2020-05-08,0.5068737
nd,2020-05-08,0.2695091
ne,2020-05-08,0.4976833
nh,2020-05-08,0.4821773
nj,2020-05-08,0.7109918
nm,2020-05-08,0.7115695
nv,2020-05-08,0.4862981
ny,2020-05-08,0.4546391
oh,2020-05-08,0.404707
ok,2020-05-08,0.4158598
or,2020-05-08,0.532087
pa,2020-05-08,0.4224625
ri,2020-05-08,0.4238614
sc,2020-05-08,0.5243408
sd,2020-05-08,0.3738577
tn,2020-05-08,0.5220832
tx,2020-05-08,0.474753
ut,2020-05-08,0.3693864
va,2020-05-08,0.4139459
vt,2020-05-08,0.6041229
wa,2020-05-08,0.3820081
wi,2020-05-08,0.427376
wv,2020-05-08,0.433733
wy,2020-05-08,1.5184373
ak,2020-05-09,0.4773861
al,2020-05-09,0.7373094
ar,2020-05-09,0.6871475
az,2020-05-09,0.4707005
ca,2020-05-09,0.3723681
co,2020-05-09,0.7512257
ct,2020-05-09,0.5235323
dc,2020-05-09,0.6944497
de,2020-05-09,0.2734153
fl,2020-05-09,0.3498121
ga,2020-05-09,0.51638
hi,2020-05-09,0.382166
ia,2020-05-09,0.6242615
id,2020-05-09,0.6516695
il,2020-05-09,0.4497807
in,2020-05-09,0.7717938
ks,2020-05-09,0.3782424
ky,2020-05-09,0.4039358
la,2020-05-09,0.7035132
ma,2020-05-09,0.3910061
md,2020-05-09,0.5642265
me,2020-05-09,0.4003916
mi,2020-05-09,0.4282227
mn,2020-05-09,0.6098002
mo,2020-05-09,0.4865765
ms,2020-05-09,0.7054521
mt,2020-05-09,0.3535908
nc,2020-05-09,0.5151039
nd,2020-05-09,0.2312565
ne,2020-05-09,0.5021372
nh,2020-05-09,0.540711
nj,2020-05-09,0.6904457
nm,2020-05-09,0.8196168
nv,2020-05-09,0.5880871
ny,2020-05-09,0.4370426
oh,2020-05-09,0.4005387
ok,2020-05-09,0.390269
or,2020-05-09,0.5598142
pa,2020-05-09,0.3993879
ri,2020-05-09,0.4762174
sc,2020-05-09,0.5291751
sd,2020-05-09,0.3623272
tn,2020-05-09,0.5590552
tx,2020-05-09,0.4624607
ut,2020-05-09,0.3134719
va,2020-05-09,0.4172721
vt,2020-05-09,0.5548851
wa,2020-05-09,0.3974752
wi,2020-05-09,0.4774505
wv,2020-05-09,0.4461998
wy,2020-05-09,1.4180131
ak,2020-05-10,0.3852253
al,2020-05-10,0.7034509
ar,2020-05-10,0.6341955
az,2020-05-10,0.5164551
ca,2020-05-10,0.360176
co,2020-05-10,0.7819002
ct,2020-05-10,0.5439984
dc,2020-05-10,0.733461
de,2020-05-10,0.3263575
fl,2020-05-10,0.3792582
ga,2020-05-10,0.49647
hi,2020-05-10,0.3049955
ia,2020-05-10,0.7381915
id,2020-05-10,0.5900539
il,2020-05-10,0.4811535
in,2020-05-10,0.7494797
ks,2020-05-10,0.3900297
ky,2020-05-10,0.3338471
la,2020-05-10,0.7023245
ma,2020-05-10,0.3748659
md,2020-05-10,0.4955993
me,2020-05-10,0.451475
mi,2020-05-10,0.4142755
mn,2020-05-10,0.5748657
mo,2020-05-10,0.3136773
ms,2020-05-10,0.7370483
mt,2020-05-10,0.3986673
nc,2020-05-10,0.4946836
nd,2020-05-10,0.351172
ne,2020-05-10,0.681143
nh,2020-05-10,0.5320758
nj,2020-05-10,0.7008974
nm,2020-05-10,0.6111945
nv,2020-05-10,0.5846993
ny,2020-05-10,0.4151532
oh,2020-05-10,0.4089711
ok,2020-05-10,0.4017062
or,2020-05-10,0.4367086
pa,2020-05-10,0.4019291
ri,2020-05-10,0.3669979
sc,2020-05-10,0.5322879
sd,2020-05-10,0.2689332
