geo_value,time_value,covid_admissions
oh,2020-06-28,2.029097
ok,2020-06-28,2.127337
or,2020-06-28,2.38834
pa,2020-06-28,1.626404
ri,2020-06-28,1.340347
sc,2020-06-28,5.432871
sd,2020-06-28,0.455789
tn,2020-06-28,3.279717
tx,2020-06-28,7.40259
ut,2020-06-28,2.250615
va,2020-06-28,3.33855
vt,2020-06-28,0.124084
wa,2020-06-28,1.202366
wi,2020-06-28,1.406286
wv,2020-06-28,0.662353
al,2020-06-29,7.072433
ar,2020-06-29,3.765921
az,2020-06-29,11.873227
ca,2020-06-29,3.488432
co,2020-06-29,1.056234
ct,2020-06-29,0.799743
dc,2020-06-29,1.81643
de,2020-06-29,2.684079
fl,2020-06-29,5.947086
ga,2020-06-29,3.141014
hi,2020-06-29,0.545499
ia,2020-06-29,0.717549
id,2020-06-29,0.699535
il,2020-06-29,2.81593
in,2020-06-29,2.196154
ks,2020-06-29,1.312836
ky,2020-06-29,2.442612
la,2020-06-29,3.253479
ma,2020-06-29,1.764181
md,2020-06-29,2.476307
me,2020-06-29,1.604229
mi,2020-06-29,0.680597
mn,2020-06-29,1.113168
mo,2020-06-29,1.42762
ms,2020-06-29,4.74526
nc,2020-06-29,3.70464
ne,2020-06-29,0.168431
nh,2020-06-29,3.578318
nj,2020-06-29,2.790045
nm,2020-06-29,1.37226
nv,2020-06-29,3.430048
ny,2020-06-29,1.334348
oh,2020-06-29,2.128383
ok,2020-06-29,2.090721
or,2020-06-29,2.489848
pa,2020-06-29,1.708166
ri,2020-06-29,0.945035
sc,2020-06-29,6.041546
sd,2020-06-29,0.483354
tn,2020-06-29,3.359022
tx,2020-06-29,8.243078
ut,2020-06-29,2.15702
va,2020-06-29,3.412089
vt,2020-06-29,0.123645
wa,2020-06-29,1.46791
wi,2020-06-29,1.495882
wv,2020-06-29,0.757837
al,2020-06-30,6.717507
ar,2020-06-30,3.868806
az,2020-06-30,12.473941
ca,2020-06-30,3.781238
co,2020-06-30,1.014416
ct,2020-06-30,0.837402
dc,2020-06-30,1.734449
de,2020-06-30,2.394843
fl,2020-06-30,6.284812
ga,2020-06-30,3.292519
hi,2020-06-30,0.664785
ia,2020-06-30,0.961638
id,2020-06-30,0.780694
il,2020-06-30,2.751282
in,2020-06-30,2.419145
ks,2020-06-30,1.258647
ky,2020-06-30,2.604505
la,2020-06-30,3.341425
ma,2020-06-30,1.65577
md,2020-06-30,2.9682
me,2020-06-30,1.176664
mi,2020-06-30,0.619746
mn,2020-06-30,1.291998
mo,2020-06-30,1.360562
ms,2020-06-30,4.440167
nc,2020-06-30,3.58142
ne,2020-06-30,0.160273
nh,2020-06-30,4.004702
nj,2020-06-30,3.081078
nm,2020-06-30,1.470363
nv,2020-06-30,3.801527
ny,2020-06-30,1.314702
oh,2020-06-30,2.056162
ok,2020-06-30,2.049039
or,2020-06-30,2.541022
pa,2020-06-30,1.719693
ri,2020-06-30,0.607048
sc,2020-06-30,5.75949
tn,2020-06-30,3.211845
tx,2020-06-30,8.78458
ut,2020-06-30,2.125405
va,2020-06-30,3.173621
vt,2020-06-30,0.121035
wa,2020-06-30,1.926278
wi,2020-06-30,1.509072
wv,2020-06-30,0.778113
al,2020-07-01,6.576776
ar,2020-07-01,3.95424
az,2020-07-01,12.341034
ca,2020-07-01,3.847113
co,2020-07-01,0.940785
ct,2020-07-01,0.806104
dc,2020-07-01,1.780212
de,2020-07-01,2.063008
fl,2020-07-01,6.321231
ga,2020-07-01,3.324744
hi,2020-07-01,0.772454
ia,2020-07-01,1.304109
id,2020-07-01,0.838044
il,2020-07-01,2.924455
in,2020-07-01,2.277905
ks,2020-07-01,1.401523
ky,2020-07-01,2.661561
la,2020-07-01,3.209402
ma,2020-07-01,1.651346
md,2020-07-01,3.501381
me,2020-07-01,0.831549
mi,2020-07-01,0.56145
mn,2020-07-01,1.722524
mo,2020-07-01,1.340733
ms,2020-07-01,4.369541
nc,2020-07-01,3.515084
ne,2020-07-01,0.220591
nh,2020-07-01,4.229156
nj,2020-07-01,3.080113
nm,2020-07-01,1.515344
nv,2020-07-01,3.86098
ny,2020-07-01,1.331965
oh,2020-07-01,2.028294
ok,2020-07-01,1.975797
or,2020-07-01,2.616087
pa,2020-07-01,1.636644
ri,2020-07-01,0.395399
sc,2020-07-01,5.845534
tn,2020-07-01,3.239253
tx,2020-07-01,9.606175
ut,2020-07-01,1.891091
va,2020-07-01,2.869815
vt,2020-07-01,0.118731
wa,2020-07-01,2.044221
wi,2020-07-01,1.801235
wv,2020-07-01,0.734951
al,2020-07-02,6.578096
ar,2020-07-02,3.982044
az,2020-07-02,12.095612
ca,2020-07-02,4.055409
co,2020-07-02,1.027665
ct,2020-07-02,1.365252
dc,2020-07-02,1.926182
de,2020-07-02,1.909562
fl,2020-07-02,6.170655
ga,2020-07-02,3.519467
hi,2020-07-02,1.104752
ia,2020-07-02,1.553538
id,2020-07-02,0.790729
il,2020-07-02,3.050113
in,2020-07-02,2.776414
ks,2020-07-02,1.217156
ky,2020-07-02,2.758125
la,2020-07-02,3.463161
ma,2020-07-02,4.129648
md,2020-07-02,3.865329
me,2020-07-02,0.697584
mi,2020-07-02,0.673182
mn,2020-07-02,2.138419
mo,2020-07-02,1.693511
ms,2020-07-02,4.374997
nc,2020-07-02,3.43212
ne,2020-07-02,0.32845
nh,2020-07-02,4.512557
nj,2020-07-02,4.369662
nm,2020-07-02,1.453246
nv,2020-07-02,3.754871
ny,2020-07-02,1.485255
oh,2020-07-02,2.432545
ok,2020-07-02,2.271732
or,2020-07-02,2.442629
pa,2020-07-02,1.66065
ri,2020-07-02,0.297654
sc,2020-07-02,5.492307
tn,2020-07-02,3.170963
tx,2020-07-02,8.04715
ut,2020-07-02,1.573593
va,2020-07-02,3.016175
vt,2020-07-02,0.117133
wa,2020-07-02,2.200607
wi,2020-07-02,1.888674
wv,2020-07-02,0.678987
al,2020-07-03,6.350885
ar,2020-07-03,3.840507
az,2020-07-03,12.163029
ca,2020-07-03,4.102554
co,2020-07-03,0.906043
ct,2020-07-03,1.494445
dc,2020-07-03,2.054269
de,2020-07-03,1.751114
fl,2020-07-03,6.372948
ga,2020-07-03,3.667475
hi,2020-07-03,1.426456
ia,2020-07-03,1.662225
id,2020-07-03,0.805537
il,2020-07-03,3.206046
in,2020-07-03,2.405616
ks,2020-07-03,1.04234
ky,2020-07-03,2.611498
la,2020-07-03,3.586485
ma,2020-07-03,5.51787
md,2020-07-03,4.027631
me,2020-07-03,0.612015
mi,2020-07-03,0.842416
mn,2020-07-03,2.483831
mo,2020-07-03,1.77803
ms,2020-07-03,4.343643
nc,2020-07-03,3.579885
ne,2020-07-03,0.436634
nh,2020-07-03,4.505945
nj,2020-07-03,4.27102
nm,2020-07-03,1.346009
nv,2020-07-03,3.934816
ny,2020-07-03,1.435917
oh,2020-07-03,2.356144
ok,2020-07-03,2.392326
or,2020-07-03,2.222571
pa,2020-07-03,1.562364
ri,2020-07-03,0.128821
sc,2020-07-03,5.630551
tn,2020-07-03,3.371643
tx,2020-07-03,8.514534
ut,2020-07-03,1.383373
va,2020-07-03,2.790723
vt,2020-07-03,0.115025
wa,2020-07-03,2.115228
wi,2020-07-03,1.895312
wv,2020-07-03,0.586109
al,2020-07-04,6.344776
ar,2020-07-04,3.617327
az,2020-07-04,12.664134
ca,2020-07-04,4.019403
co,2020-07-04,0.931613
ct,2020-07-04,1.472798
dc,2020-07-04,2.18567
de,2020-07-04,1.479866
fl,2020-07-04,6.685987
ga,2020-07-04,4.066711
hi,2020-07-04,1.840939
ia,2020-07-04,1.667611
id,2020-07-04,0.812411
il,2020-07-04,3.254132
in,2020-07-04,1.989161
ks,2020-07-04,0.995236
ky,2020-07-04,2.259135
la,2020-07-04,3.845243
ma,2020-07-04,5.279369
md,2020-07-04,4.060108
me,2020-07-04,0.646983
mi,2020-07-04,0.983952
mn,2020-07-04,2.592024
mo,2020-07-04,2.163502
ms,2020-07-04,4.470146
nc,2020-07-04,3.809782
ne,2020-07-04,0.54785
nh,2020-07-04,4.234441
nj,2020-07-04,4.137726
nm,2020-07-04,1.306679
nv,2020-07-04,4.159252
ny,2020-07-04,1.548967
oh,2020-07-04,2.378132
ok,2020-07-04,2.361824
or,2020-07-04,2.073528
pa,2020-07-04,1.469
ri,2020-07-04,0.104704
sc,2020-07-04,6.236072
tn,2020-07-04,3.381896
tx,2020-07-04,8.992218
ut,2020-07-04,1.397178
va,2020-07-04,2.689682
vt,2020-07-04,0.114576
wa,2020-07-04,2.027455
wi,2020-07-04,2.02973
wv,2020-07-04,0.52849
al,2020-07-05,6.942852
ar,2020-07-05,3.370262
az,2020-07-05,13.324796
ca,2020-07-05,4.323523
co,2020-07-05,1.004826
ct,2020-07-05,1.414968
dc,2020-07-05,2.318882
de,2020-07-05,1.203832
fl,2020-07-05,7.209207
ga,2020-07-05,4.589988
hi,2020-07-05,2.19214
ia,2020-07-05,1.515164
id,2020-07-05,0.826627
il,2020-07-05,3.115406
in,2020-07-05,1.877894
ks,2020-07-05,1.091879
ky,2020-07-05,1.901528
la,2020-07-05,4.15535
ma,2020-07-05,5.040583
md,2020-07-05,4.375082
me,2020-07-05,0.793868
mi,2020-07-05,1.124369
mn,2020-07-05,2.551494
mo,2020-07-05,2.430059
ms,2020-07-05,4.762826
nc,2020-07-05,4.233943
ne,2020-07-05,0.620951
nh,2020-07-05,3.720461
nj,2020-07-05,3.864095
nm,2020-07-05,1.24277
nv,2020-07-05,4.343523
ny,2020-07-05,1.680038
oh,2020-07-05,2.374063
ok,2020-07-05,2.22282
or,2020-07-05,1.933587
pa,2020-07-05,1.366319
ri,2020-07-05,0.086387
sc,2020-07-05,6.985534
tn,2020-07-05,3.583603
tx,2020-07-05,10.01663
ut,2020-07-05,1.595099
va,2020-07-05,2.556347
vt,2020-07-05,0.116156
wa,2020-07-05,1.979445
wi,2020-07-05,2.124268
wv,2020-07-05,0.497398
al,2020-07-06,7.528627
ar,2020-07-06,3.156475
az,2020-07-06,13.808136
ca,2020-07-06,4.575091
co,2020-07-06,1.017656
ct,2020-07-06,1.301587
dc,2020-07-06,2.415135
de,2020-07-06,1.071605
fl,2020-07-06,7.716182
ga,2020-07-06,5.265003
hi,2020-07-06,2.475912
ia,2020-07-06,1.332682
id,2020-07-06,0.843028
il,2020-07-06,3.017303
in,2020-07-06,1.758532
ks,2020-07-06,1.266784
ky,2020-07-06,1.575859
la,2020-07-06,4.338393
ma,2020-07-06,4.963033
md,2020-07-06,4.766359
me,2020-07-06,1.03384
mi,2020-07-06,1.217987
mn,2020-07-06,2.395911
mo,2020-07-06,2.742791
ms,2020-07-06,5.064779
nc,2020-07-06,4.589888
ne,2020-07-06,0.657397
nh,2020-07-06,3.258295
nj,2020-07-06,3.588506
nm,2020-07-06,1.252974
nv,2020-07-06,4.46473
ny,2020-07-06,1.634106
oh,2020-07-06,2.427639
ok,2020-07-06,2.08697
or,2020-07-06,2.008086
pa,2020-07-06,1.256889
ri,2020-07-06,0.085289
sc,2020-07-06,7.974943
tn,2020-07-06,3.97994
tx,2020-07-06,10.893674
ut,2020-07-06,2.012752
va,2020-07-06,2.469436
vt,2020-07-06,0.117991
wa,2020-07-06,2.092124
wi,2020-07-06,2.176043
wv,2020-07-06,0.479697
al,2020-07-07,7.71985
ar,2020-07-07,3.153406
az,2020-07-07,14.710779
ca,2020-07-07,5.158263
co,2020-07-07,1.013634
ct,2020-07-07,1.293042
dc,2020-07-07,2.397476
de,2020-07-07,0.974822
fl,2020-07-07,8.290255
ga,2020-07-07,5.517375
hi,2020-07-07,2.659139
ia,2020-07-07,1.187903
id,2020-07-07,0.849295
il,2020-07-07,2.834887
in,2020-07-07,1.921037
ks,2020-07-07,1.53282
ky,2020-07-07,1.597373
la,2020-07-07,4.350695
ma,2020-07-07,4.652041
md,2020-07-07,4.659656
me,2020-07-07,1.263895
mi,2020-07-07,1.275792
mn,2020-07-07,2.153989
mo,2020-07-07,2.571537
ms,2020-07-07,5.370419
nc,2020-07-07,4.755444
ne,2020-07-07,0.66485
nh,2020-07-07,2.716831
nj,2020-07-07,3.067257
nm,2020-07-07,1.352515
nv,2020-07-07,4.382457
ny,2020-07-07,1.703636
oh,2020-07-07,2.318817
ok,2020-07-07,2.108921
or,2020-07-07,2.035267
pa,2020-07-07,1.296274
ri,2020-07-07,0.08599
sc,2020-07-07,8.621272
tn,2020-07-07,3.902489
tx,2020-07-07,10.587065
ut,2020-07-07,2.567625
va,2020-07-07,2.656602
vt,2020-07-07,0.119244
wa,2020-07-07,2.058063
wi,2020-07-07,2.489764
wv,2020-07-07,0.490381
al,2020-07-08,7.862324
ar,2020-07-08,3.290097
az,2020-07-08,15.153306
ca,2020-07-08,5.139909
co,2020-07-08,0.945951
ct,2020-07-08,1.162288
dc,2020-07-08,2.366455
de,2020-07-08,0.919555
fl,2020-07-08,8.700836
ga,2020-07-08,5.785237
hi,2020-07-08,2.648373
ia,2020-07-08,1.132962
id,2020-07-08,0.852815
il,2020-07-08,2.668974
in,2020-07-08,1.718849
ks,2020-07-08,1.641677
ky,2020-07-08,1.841577
la,2020-07-08,3.961144
ma,2020-07-08,3.867886
md,2020-07-08,4.303955
me,2020-07-08,1.509637
mi,2020-07-08,1.419964
mn,2020-07-08,1.841872
mo,2020-07-08,2.63345
ms,2020-07-08,5.64083
mt,2020-07-08,8.49787
nc,2020-07-08,4.900858
ne,2020-07-08,0.615482
nh,2020-07-08,1.999126
nj,2020-07-08,2.564149
nm,2020-07-08,1.517181
nv,2020-07-08,4.289707
ny,2020-07-08,1.65121
oh,2020-07-08,2.112976
ok,2020-07-08,2.105964
or,2020-07-08,1.977751
pa,2020-07-08,1.196768
ri,2020-07-08,0.087425
sc,2020-07-08,9.39536
tn,2020-07-08,3.888916
tx,2020-07-08,11.301046
ut,2020-07-08,3.122451
va,2020-07-08,2.56005
vt,2020-07-08,0.119931
wa,2020-07-08,2.086922
wi,2020-07-08,2.456737
wv,2020-07-08,0.445739
al,2020-07-09,8.036724
ar,2020-07-09,3.761414
az,2020-07-09,14.829485
ca,2020-07-09,5.130787
co,2020-07-09,0.874028
ct,2020-07-09,1.046964
dc,2020-07-09,2.230617
de,2020-07-09,0.897544
fl,2020-07-09,8.939116
ga,2020-07-09,5.975366
hi,2020-07-09,2.520597
ia,2020-07-09,1.128837
id,2020-07-09,0.862407
il,2020-07-09,2.501111
in,2020-07-09,1.755236
ks,2020-07-09,1.633151
ky,2020-07-09,2.132673
la,2020-07-09,3.791964
ma,2020-07-09,2.956238
md,2020-07-09,4.033129
me,2020-07-09,1.645632
mi,2020-07-09,1.552229
mn,2020-07-09,1.506285
mo,2020-07-09,2.728841
ms,2020-07-09,5.85992
mt,2020-07-09,8.656183
nc,2020-07-09,4.968161
ne,2020-07-09,0.566407
nh,2020-07-09,1.485306
nj,2020-07-09,2.225895
nm,2020-07-09,1.918717
nv,2020-07-09,4.161729
ny,2020-07-09,1.540733
oh,2020-07-09,2.077707
ok,2020-07-09,2.187495
or,2020-07-09,1.990709
pa,2020-07-09,1.218056
ri,2020-07-09,0.087826
sc,2020-07-09,9.590246
tn,2020-07-09,3.966322
tx,2020-07-09,11.852025
ut,2020-07-09,3.182246
va,2020-07-09,2.42317
vt,2020-07-09,0.119899
wa,2020-07-09,2.031861
wi,2020-07-09,2.34772
wv,2020-07-09,0.443621
al,2020-07-10,8.14094
ar,2020-07-10,4.369744
az,2020-07-10,14.731532
ca,2020-07-10,4.971893
co,2020-07-10,0.95111
ct,2020-07-10,1.109898
dc,2020-07-10,2.024
de,2020-07-10,0.766132
fl,2020-07-10,9.151546
ga,2020-07-10,6.436306
hi,2020-07-10,2.207561
ia,2020-07-10,1.029325
id,2020-07-10,0.956296
il,2020-07-10,2.37066
in,2020-07-10,1.543435
ks,2020-07-10,1.539963
ky,2020-07-10,2.242685
la,2020-07-10,3.889151
ma,2020-07-10,2.239385
md,2020-07-10,3.642301
me,2020-07-10,1.637684
mi,2020-07-10,1.531342
mn,2020-07-10,1.187603
mo,2020-07-10,2.899497
ms,2020-07-10,5.642124
mt,2020-07-10,8.568085
nc,2020-07-10,5.095248
ne,2020-07-10,0.437667
nh,2020-07-10,1.035395
nj,2020-07-10,1.938365
nm,2020-07-10,2.286959
nv,2020-07-10,4.104728
ny,2020-07-10,1.488683
oh,2020-07-10,1.986607
ok,2020-07-10,2.331199
or,2020-07-10,2.12851
pa,2020-07-10,1.25465
ri,2020-07-10,0.089974
sc,2020-07-10,9.927034
tn,2020-07-10,4.100949
tx,2020-07-10,12.478159
ut,2020-07-10,3.125994
va,2020-07-10,2.398262
vt,2020-07-10,0.121889
wa,2020-07-10,2.214575
wi,2020-07-10,2.430818
wv,2020-07-10,0.521512
al,2020-07-11,8.766729
ar,2020-07-11,4.977516
az,2020-07-11,14.912544
ca,2020-07-11,4.965327
co,2020-07-11,1.148929
ct,2020-07-11,1.197841
dc,2020-07-11,1.676485
de,2020-07-11,0.681715
fl,2020-07-11,9.249561
ga,2020-07-11,6.700649
hi,2020-07-11,1.88275
ia,2020-07-11,0.942971
id,2020-07-11,1.061038
il,2020-07-11,2.487691
in,2020-07-11,1.464444
ks,2020-07-11,1.460902
ky,2020-07-11,2.305458
la,2020-07-11,4.240742
ma,2020-07-11,1.687678
md,2020-07-11,3.100491
me,2020-07-11,1.611879
mi,2020-07-11,1.490311
mn,2020-07-11,1.047742
mo,2020-07-11,3.596706
ms,2020-07-11,5.486332
mt,2020-07-11,8.062165
nc,2020-07-11,5.312688
ne,2020-07-11,0.299787
nh,2020-07-11,0.674691
nj,2020-07-11,1.762715
nm,2020-07-11,2.536491
nv,2020-07-11,4.211196
ny,2020-07-11,1.383498
oh,2020-07-11,2.078355
ok,2020-07-11,2.539853
or,2020-07-11,2.328761
pa,2020-07-11,1.374323
ri,2020-07-11,0.092173
sc,2020-07-11,9.995039
tn,2020-07-11,4.138216
tx,2020-07-11,12.905889
ut,2020-07-11,3.047809
va,2020-07-11,2.348736
vt,2020-07-11,0.124765
wa,2020-07-11,2.237473
wi,2020-07-11,2.153046
wv,2020-07-11,0.726556
al,2020-07-12,9.691099
ar,2020-07-12,5.798541
az,2020-07-12,14.801122
ca,2020-07-12,5.258891
co,2020-07-12,1.363642
ct,2020-07-12,1.332509
dc,2020-07-12,1.418308
de,2020-07-12,0.631056
fl,2020-07-12,9.5769
ga,2020-07-12,7.179792
hi,2020-07-12,1.440153
ia,2020-07-12,0.935377
id,2020-07-12,1.195574
il,2020-07-12,2.512355
in,2020-07-12,1.609231
ks,2020-07-12,1.474094
ky,2020-07-12,2.312947
la,2020-07-12,4.626234
ma,2020-07-12,1.225028
md,2020-07-12,2.786938
me,2020-07-12,1.45258
mi,2020-07-12,1.674044
mn,2020-07-12,0.982124
mo,2020-07-12,3.997638
ms,2020-07-12,5.95026
mt,2020-07-12,7.404545
nc,2020-07-12,5.549282
ne,2020-07-12,0.184618
nh,2020-07-12,0.465089
nj,2020-07-12,1.605263
nm,2020-07-12,2.768636
nv,2020-07-12,4.409189
ny,2020-07-12,1.313423
oh,2020-07-12,2.213764
ok,2020-07-12,2.721785
or,2020-07-12,2.562554
pa,2020-07-12,1.337452
ri,2020-07-12,0.089408
sc,2020-07-12,10.373552
tn,2020-07-12,4.359383
tx,2020-07-12,13.677766
ut,2020-07-12,2.930547
va,2020-07-12,2.466821
vt,2020-07-12,0.128228
wa,2020-07-12,2.538738
wi,2020-07-12,2.151504
wv,2020-07-12,1.010392
al,2020-07-13,11.102943
ar,2020-07-13,6.867407
az,2020-07-13,14.39601
ca,2020-07-13,5.707177
co,2020-07-13,1.476481
ct,2020-07-13,1.325266
dc,2020-07-13,1.207305
de,2020-07-13,0.602082
fl,2020-07-13,9.852476
ga,2020-07-13,7.92747
hi,2020-07-13,1.044708
ia,2020-07-13,1.296585
id,2020-07-13,1.569106
il,2020-07-13,2.586871
in,2020-07-13,1.667781
ks,2020-07-13,1.431833
ky,2020-07-13,2.217298
la,2020-07-13,5.042823
ma,2020-07-13,1.000368
md,2020-07-13,2.682356
me,2020-07-13,1.198217
mi,2020-07-13,1.900782
mn,2020-07-13,1.099173
mo,2020-07-13,4.37167
ms,2020-07-13,6.859302
mt,2020-07-13,6.571145
nc,2020-07-13,5.940777
ne,2020-07-13,0.103468
nh,2020-07-13,0.37157
nj,2020-07-13,1.467182
nm,2020-07-13,2.850806
nv,2020-07-13,4.545858
ny,2020-07-13,1.332288
oh,2020-07-13,2.21155
ok,2020-07-13,2.96028
or,2020-07-13,2.666661
pa,2020-07-13,1.325541
ri,2020-07-13,0.088344
sc,2020-07-13,10.974093
tn,2020-07-13,4.56674
tx,2020-07-13,14.73639
ut,2020-07-13,2.950404
va,2020-07-13,2.725446
vt,2020-07-13,0.131961
wa,2020-07-13,2.995969
wi,2020-07-13,2.185446
wv,2020-07-13,1.383753
al,2020-07-14,11.513106
ar,2020-07-14,7.457188
az,2020-07-14,14.059882
ca,2020-07-14,5.757401
co,2020-07-14,1.348922
ct,2020-07-14,1.243711
dc,2020-07-14,1.128282
de,2020-07-14,0.527449
fl,2020-07-14,10.567326
ga,2020-07-14,8.078445
hi,2020-07-14,0.695108
ia,2020-07-14,1.667448
id,2020-07-14,2.144597
il,2020-07-14,2.840068
in,2020-07-14,1.808715
ks,2020-07-14,1.332071
ky,2020-07-14,2.540705
la,2020-07-14,5.189233
ma,2020-07-14,1.119853
md,2020-07-14,2.485184
me,2020-07-14,0.835384
mi,2020-07-14,1.795784
mn,2020-07-14,1.157799
mo,2020-07-14,4.324574
ms,2020-07-14,7.525883
mt,2020-07-14,5.649263
nc,2020-07-14,6.103667
ne,2020-07-14,0.134113
nh,2020-07-14,0.395556
nj,2020-07-14,1.225874
nm,2020-07-14,2.927395
nv,2020-07-14,4.632343
ny,2020-07-14,1.33386
oh,2020-07-14,2.390202
ok,2020-07-14,3.456653
or,2020-07-14,2.774088
pa,2020-07-14,1.260254
ri,2020-07-14,0.085624
sc,2020-07-14,10.993349
tn,2020-07-14,4.485233
tx,2020-07-14,12.916986
ut,2020-07-14,2.957791
va,2020-07-14,2.930677
vt,2020-07-14,0.133107
wa,2020-07-14,3.128568
wi,2020-07-14,2.142383
wv,2020-07-14,1.663829
al,2020-07-15,11.578056
ar,2020-07-15,7.440894
az,2020-07-15,13.244009
ca,2020-07-15,5.63569
co,2020-07-15,1.384677
ct,2020-07-15,1.108341
dc,2020-07-15,1.140563
de,2020-07-15,0.414872
fl,2020-07-15,10.798128
ga,2020-07-15,8.387568
hi,2020-07-15,0.429649
ia,2020-07-15,1.971258
id,2020-07-15,2.879256
il,2020-07-15,2.852439
in,2020-07-15,1.928153
ks,2020-07-15,1.299475
ky,2020-07-15,2.67312
la,2020-07-15,5.511928
ma,2020-07-15,1.141974
md,2020-07-15,2.12054
me,2020-07-15,0.528592
mi,2020-07-15,1.560492
mn,2020-07-15,1.540568
mo,2020-07-15,4.476971
ms,2020-07-15,7.853465
mt,2020-07-15,4.778574
nc,2020-07-15,5.826676
ne,2020-07-15,0.218308
nh,2020-07-15,0.503368
nj,2020-07-15,1.240878
nm,2020-07-15,3.056324
nv,2020-07-15,4.862973
ny,2020-07-15,1.349867
oh,2020-07-15,2.362313
ok,2020-07-15,4.208706
or,2020-07-15,2.742956
pa,2020-07-15,1.224151
ri,2020-07-15,0.087805
sc,2020-07-15,11.363002
tn,2020-07-15,4.5155
tx,2020-07-15,12.89725
ut,2020-07-15,2.925842
va,2020-07-15,3.181689
vt,2020-07-15,0.134066
wa,2020-07-15,3.327355
wi,2020-07-15,2.050371
wv,2020-07-15,1.863463
al,2020-07-16,11.765959
ar,2020-07-16,7.354946
az,2020-07-16,12.652034
ca,2020-07-16,5.917455
co,2020-07-16,1.260938
ct,2020-07-16,0.944024
dc,2020-07-16,1.211771
de,2020-07-16,0.32594
fl,2020-07-16,11.105231
ga,2020-07-16,8.558577
hi,2020-07-16,0.233972
ia,2020-07-16,2.289528
id,2020-07-16,3.821664
il,2020-07-16,2.928738
in,2020-07-16,2.023726
ks,2020-07-16,1.308117
ky,2020-07-16,2.682689
la,2020-07-16,5.885094
ma,2020-07-16,1.093568
md,2020-07-16,1.853927
me,2020-07-16,0.294908
mi,2020-07-16,1.299191
mn,2020-07-16,1.883006
mo,2020-07-16,4.57211
ms,2020-07-16,7.792072
mt,2020-07-16,3.819074
nc,2020-07-16,5.91233
ne,2020-07-16,0.404414
nh,2020-07-16,0.847076
nj,2020-07-16,1.225776
nm,2020-07-16,3.198337
nv,2020-07-16,4.986985
ny,2020-07-16,1.344289
oh,2020-07-16,2.379805
ok,2020-07-16,4.580894
or,2020-07-16,2.654996
pa,2020-07-16,1.165548
ri,2020-07-16,0.087562
sc,2020-07-16,11.439316
tn,2020-07-16,4.527203
tx,2020-07-16,12.815058
ut,2020-07-16,2.852571
va,2020-07-16,3.111846
vt,2020-07-16,0.134014
wa,2020-07-16,3.28228
wi,2020-07-16,2.145912
wv,2020-07-16,1.854517
al,2020-07-17,11.868496
ar,2020-07-17,7.446767
az,2020-07-17,11.807684
ca,2020-07-17,6.182844
co,2020-07-17,1.189279
ct,2020-07-17,0.802298
dc,2020-07-17,1.434366
de,2020-07-17,0.323785
fl,2020-07-17,11.263082
ga,2020-07-17,8.693822
hi,2020-07-17,0.15258
ia,2020-07-17,2.549614
id,2020-07-17,4.712448
il,2020-07-17,3.110164
in,2020-07-17,2.124739
ks,2020-07-17,1.053704
ky,2020-07-17,2.607814
la,2020-07-17,6.138011
ma,2020-07-17,1.228742
md,2020-07-17,1.90325
me,2020-07-17,0.149191
mi,2020-07-17,1.010247
mn,2020-07-17,2.35271
mo,2020-07-17,4.690598
ms,2020-07-17,7.64259
mt,2020-07-17,2.847057
nc,2020-07-17,5.864539
ne,2020-07-17,0.589274
nh,2020-07-17,1.340568
nj,2020-07-17,1.217104
nm,2020-07-17,3.27062
nv,2020-07-17,5.184762
ny,2020-07-17,1.299697
oh,2020-07-17,2.516728
ok,2020-07-17,5.284938
or,2020-07-17,2.647855
pa,2020-07-17,1.112262
ri,2020-07-17,0.08575
sc,2020-07-17,11.308635
tn,2020-07-17,4.364906
tx,2020-07-17,11.346829
ut,2020-07-17,2.75886
va,2020-07-17,3.088701
vt,2020-07-17,0.132449
wa,2020-07-17,3.177369
wi,2020-07-17,2.052814
wv,2020-07-17,1.644413
al,2020-07-18,11.868391
ar,2020-07-18,7.72221
az,2020-07-18,11.054918
ca,2020-07-18,6.151706
co,2020-07-18,1.069949
ct,2020-07-18,0.729498
dc,2020-07-18,1.737026
de,2020-07-18,0.531699
fl,2020-07-18,11.419469
ga,2020-07-18,8.637626
hi,2020-07-18,0.119791
ia,2020-07-18,2.657623
id,2020-07-18,5.340977
il,2020-07-18,3.203941
in,2020-07-18,2.191734
ks,2020-07-18,0.713815
ky,2020-07-18,2.601322
la,2020-07-18,6.328258
ma,2020-07-18,1.32264
md,2020-07-18,1.835177
me,2020-07-18,0.141233
mi,2020-07-18,0.916925
mn,2020-07-18,2.334804
mo,2020-07-18,4.608509
ms,2020-07-18,7.986622
mt,2020-07-18,1.864325
nc,2020-07-18,5.770778
ne,2020-07-18,0.706887
nh,2020-07-18,1.769396
nj,2020-07-18,1.209993
nm,2020-07-18,3.345316
nv,2020-07-18,5.464938
ny,2020-07-18,1.311207
oh,2020-07-18,2.492413
ok,2020-07-18,5.757427
or,2020-07-18,2.74931
pa,2020-07-18,1.130219
ri,2020-07-18,0.085061
sc,2020-07-18,11.48484
sd,2020-07-18,0.485441
tn,2020-07-18,4.262279
tx,2020-07-18,11.241298
ut,2020-07-18,2.771949
va,2020-07-18,3.147541
vt,2020-07-18,0.128955
wa,2020-07-18,3.136768
wi,2020-07-18,1.801745
wv,2020-07-18,1.403209
